x,y
43.20856766,26.09168009
76.55325327,90.65794583
84.04917346,39.40387989
18.39866951,41.04823998
80.94193807,15.12450867
27.55062839,69.59018953
70.00226815,27.80028258
20.34659242,92.25506993
85.18152176,91.27579731
11.74372637,14.33481243
89.5604241,55.06416282
25.04402572,67.76079647
35.17443945,49.1499363
71.42982409,70.65264963
50.30551828,10.4264154
9.635668831,98.96214478
72.78226753,55.9766711
13.14786893,24.91542461
97.62516527,74.96113288
74.00896286,16.90254822
43.88977951,17.44048488
70.23776377,36.94718891
30.52448912,21.2251524
22.96673715,65.30214792
56.09414681,66.62869075
52.37641278,70.98401686
50.32395038,20.69338955
75.69283833,80.52540336
14.76735732,95.84648581
17.593623,68.93107934
52.47579088,88.21982276
62.83260952,6.493648409
38.19176323,74.29831746
15.88185782,1.033480647
5.174146899,15.61943776
29.99465593,77.8427333
74.50436753,68.10383192
23.92321761,98.99391833
14.68020358,57.15216615
30.49113328,97.41279102
80.85369031,98.28354367
72.57562963,28.38042477
18.09064118,0.809366769
88.28142088,73.09156083
40.11549306,93.73566302
86.12050809,18.121615
69.77946369,91.83365386
41.99979362,43.68354133
51.79881674,68.08339717
38.68679266,1.764602549
61.16866148,17.39842148
17.68910664,73.46760776
97.92823358,50.49671842
44.97982243,64.61255374
43.56509619,26.58819025
68.62016282,96.58166062
43.70576314,83.75570148
93.63327556,81.74256963
14.12132803,30.0888939
7.092452989,82.95459222
81.48056997,51.60449871
77.25501788,23.05400321
90.8732561,83.64585141
34.70661442,16.7149003
49.71240797,47.65623292
91.50737204,67.56612859
34.88846059,25.87542374
0.756884999,60.76207317
71.96721756,18.34446896
65.57336357,40.42104459
9.070739379,54.36114973
68.71207984,23.47468211
40.28296381,17.95263443
54.00931543,79.93962144
68.18500902,21.78453105
19.37521417,31.10289153
80.77112715,27.64949184
17.07742879,52.33160684
31.93474983,71.81511035
19.48885525,14.01393591
29.23981252,27.34039504
91.25494639,93.65132416
58.25496117,22.43983476
64.47228485,97.17912615
58.7194253,78.15387689
97.3551656,42.50585856
95.03947592,3.068367416
89.9093699,88.00092401
54.39117499,23.95647572
57.36252245,88.40840598
2.792751979,43.40444889
77.84143525,57.89339134
41.29419762,50.67440414
33.18599416,70.77788296
12.82352785,69.47263318
36.7812352,87.05879498
16.81302997,49.19945319
78.21705821,27.37211117
74.95232544,19.3329074
85.09511185,87.98053294
4.938305321,63.76773617
26.61260392,66.21954727
91.98008657,96.73946892
13.36799406,53.41879911
65.75458475,17.07967673
98.96971043,72.67978173
88.37219583,53.90277115
81.62178281,83.04148424
85.16491915,70.2277104
70.13825023,13.30705736
47.58850076,57.40640857
70.25534485,71.12718074
91.25080102,58.00180101
23.40419879,32.82940166
92.16820489,18.36616173
24.94673381,65.96832943
82.73009413,26.23968783
93.54554763,89.36132437
10.08754852,56.91955421
90.55884433,9.830181977
58.29070407,72.00756645
12.30006925,11.62868668
8.207086127,39.40017905
93.49552826,38.40131955
57.51026363,65.78652218
19.71407212,89.83835244
48.71893777,20.21223511
55.0672846,6.399105188
91.11975392,37.11991412
99.00820976,73.67747219
46.26761909,84.19859832
74.41658957,1.513687215
57.17088855,45.03987766
78.05661201,62.61010285
5.448070891,72.49191082
84.22586597,57.73933984
90.50498054,34.43691727
69.34421871,83.27587039
67.3368245,87.80774262
57.75772805,15.95464538
60.94576382,56.64063067
73.47067233,91.46570977
61.12086968,94.29549259
61.38478213,9.466029084
60.33255844,92.06443393
86.91299106,25.50674345
71.32874584,13.9084446
0.312606089,58.79464189
26.50251364,70.04607716
90.63597813,26.59225178
59.87817466,60.14854408
81.53643704,24.87805091
53.87371821,48.8911694
40.78785078,63.46786263
95.71502737,58.9248879
71.17761622,85.80301403
99.51557083,77.89894202
13.75641939,8.858313466
44.94597958,83.9958783
61.15500975,88.66637689
66.23290174,25.2579061
16.38094646,11.41248851
78.82686814,71.41545735
98.1929447,27.28677549
47.58184546,99.56795462
6.808707991,59.881154
20.74254249,8.837626333
90.26449926,90.23846306
98.25415056,25.16987404
45.61805773,45.31542473
86.21778987,20.65286867
36.67607636,56.18131192
73.35665615,85.38035134
50.34732028,36.59875033
39.8686722,22.36090248
49.09576664,43.80195518
84.83664671,33.2176351
93.87493647,6.744061883
4.601251393,58.33043825
50.43412981,32.91492831
44.00042811,15.75596857
98.2844583,70.55298892
26.2250214,27.09247277
83.58493484,44.72305768
31.62773735,24.53910995
36.16408376,41.52020622
60.21533863,23.24535117
3.694626147,85.82775362
18.57338954,84.53017147
9.71984909,94.54179644
36.94444405,45.94494882
41.64742246,4.932948327
25.47699341,63.32474183
81.37284466,99.20591467
0.712917135,18.01773988
98.21219452,20.46303953
16.66873902,0.541574777
53.68050259,7.368039405
60.86235197,12.29429438
40.21001921,12.61983403
85.37216179,32.97848041
46.17707741,88.88988904
95.64335507,65.47375192
58.25733572,52.90278016
74.7118872,35.349436
86.78034121,52.79946206
0.672108782,9.102486304
19.23874097,46.74515997
90.35115904,86.05936165
10.46044135,0.338482312
25.24073555,44.60754456
71.55700752,21.00411553
38.14096932,33.59661427
17.15081407,91.23004313
40.26743581,0.546829898
3.292469394,12.06505085
11.34931969,10.54853092
97.42507615,26.41906286
39.07487998,65.02270295
8.896638705,91.88575398
47.63588041,81.71144222
74.28380882,62.53726066
89.22364372,84.6299428
67.86391249,40.42069531
68.86788085,52.77425303
76.17495429,16.56337414
45.5667715,63.90331697
88.99481548,78.62331365
30.67162816,11.92750838
95.82701435,32.98753825
69.15157206,90.96774276
75.16703088,99.37691779
7.214324724,1.97260205
62.68552508,43.26064668
77.26268767,45.96673803
11.11555115,90.24045835
98.28444271,69.98587826
48.91031151,2.88247886
15.6676682,70.58366595
46.7196435,62.58110517
88.00574025,86.09975993
60.27208697,70.56590885
75.49649493,90.06803535
46.82754924,59.47231478
51.0389455,80.4568398
90.39018552,74.36733745
60.1011213,0.232814518
58.32568073,38.51999452
54.75742717,91.79887309
7.883256155,66.71825352
13.8084337,42.28964548
17.66875853,34.9234324
46.64921217,96.05928544
2.089364772,96.72454863
98.77133473,87.29683092
13.25852793,48.99974329
86.18909302,51.75094472
34.08868815,37.7855899
52.24530169,55.63665928
29.69188796,0.946762173
31.67466116,12.96956137
41.30624925,92.35115699
43.92505096,66.14620732
48.4833591,34.77026504
90.7224442,12.05479991
79.44532333,86.92958899
55.53480558,51.11346765
69.53056295,53.00238038
38.64714154,51.85063602
46.22186641,97.65551003
64.88199939,22.17166424
84.29726504,59.06809543
20.42819533,90.41290293
0.469725055,65.60020052
24.54705315,18.1968053
67.75159023,76.54644807
36.84269791,70.76702835
34.67094618,47.7816584
32.09422038,17.1980106
78.99100487,61.6773456
74.71409766,66.12746023
45.19246606,68.31037222
89.71556795,55.12448588
15.34130182,95.59855903
50.10844731,71.64431575
37.13324362,30.96888328
22.61451668,40.72525566
57.8066422,15.86875455
56.69665138,65.7511256
64.47304023,96.15132152
78.62131341,72.77358651
1.701590061,2.987566249
34.82315014,4.410956475
34.27937915,60.52914631
74.97752288,59.85614492
72.50165611,33.97500571
83.00236988,0.15627465
12.34337474,67.96066487
12.3968342,9.126685038
76.56033327,33.59485083
84.25193872,50.78083346
25.61109986,33.12774095
10.91305628,75.6610708
66.30997454,75.6219095
70.95864234,18.90347804
77.17919425,26.41297482
49.08410967,45.48482406
55.5394573,4.385026137
68.76665971,89.63764951
58.27150162,40.81694888
97.09848009,19.947641
96.48960405,36.55845539
77.45073668,38.61878193
9.818209213,97.51307472
82.80767947,37.04223063
86.15365315,75.02833184
0.0609242938,23.46733259
29.83681566,56.24746102
72.53440769,27.45687008
82.61052085,54.10253271
83.49171448,57.42529221
52.37164132,62.68090777
75.92073938,22.56948145
54.38539558,58.62244604
35.67684748,86.9755443
61.93658995,70.08394869
31.50357354,62.96765777
68.6893016,38.18789319
20.28302815,88.03714828
19.59997163,36.70211322
43.31044701,73.23619568
9.580051722,17.44672234
77.17241872,75.41837953
63.18861709,84.22915399
91.38062888,66.93980957
41.44940091,88.33186378
91.00644527,93.70046397
66.63658188,40.96179672
27.74463312,34.59684527
44.6059972,16.81939036
96.35867478,27.60821424
25.40553407,64.30053332
59.32771979,76.87205456
46.92818197,72.41883268
44.55369246,51.05582108
54.89494612,8.432460571
97.61834113,85.42331674
54.87170005,94.7174435
6.067088169,38.65308345
82.60397972,44.13093221
17.45776545,91.10756473
81.12180154,53.00034003
43.4564574,35.28129233
79.83424903,3.235992759
9.575132991,97.4494308
72.66734257,35.8616195
61.12521589,96.09556489
28.10727295,29.85365435
10.12848507,43.46057463
34.76460802,62.10460976
40.8077491,36.45751487
67.8731227,95.2950882
66.05998204,79.16797639
32.37667428,7.099392655
58.66916092,81.38957622
45.86175744,70.64645473
76.22460983,50.4979116
86.51019317,15.02262808
80.35368401,58.84068282
60.81993076,78.69610287
66.50682079,75.29855578
51.84568231,17.43710776
34.16825154,81.57614477
78.2388838,93.28704626
51.55602504,97.1965882
62.20028436,19.34053363
92.19459564,44.77429584
57.57778117,74.68830563
9.229080525,55.48179428
27.13676968,86.80434135
87.79813581,65.6498384
16.84998054,45.95933891
46.86734848,14.99170261
0.765909767,32.34224428
40.18928431,71.92228739
42.94011564,26.49375222
9.458335199,58.99867466
12.00514447,69.53942247
92.9153622,34.58082746
62.01845973,24.50303167
56.93171692,65.0563634
26.29955829,93.09354226
28.6260217,36.30104065
47.83469974,28.67072165
69.19101314,10.93519739
29.46329688,35.53023196
50.10617375,70.88946266
15.76482368,76.31573477
32.13746962,4.672989233
66.77877009,7.418595241
75.30990605,0.584424144
86.43273895,53.46317917
3.106179529,51.42982675
45.57462376,34.41638168
2.720170203,28.7342829
91.03451992,75.78709329
56.45877007,27.89292239
60.28176039,17.38794931
38.2301266,26.71253244
28.57572975,3.160030489
39.77570211,29.58355243
88.95695807,63.96801664
71.39474878,67.72985782
36.2819757,15.68662535
3.259311027,15.09601511
3.992066143,2.542246799
18.54327629,14.94554103
27.01443967,5.002052972
11.06281935,46.65828305
77.08275161,9.220497089
87.04300787,15.67088499
86.81773569,99.08958995
78.76104663,29.93564577
52.63101681,32.25404101
22.33114859,72.77369629
25.44817142,52.37591465
77.34916649,23.27646676
64.16646106,56.73085076
58.7914318,9.790507275
51.91073791,58.025261
4.869362694,44.28848214
24.93194126,11.9064776
1.749497245,10.07329969
53.61865403,88.99325083
68.82816182,34.74540216
9.096181808,4.839630427
65.15370975,55.88054666
87.84767904,80.29650025
3.15198206,67.21067996
84.10393763,62.54619384
63.22413921,10.32335333
50.26886457,33.72345145
58.50765822,51.11699142
51.7302862,84.3355539
48.05169252,43.78883541
15.99294783,22.94555515
99.07073432,93.91531628
48.61036338,50.39921555
93.05654894,98.7806752
50.31525961,80.95793274
57.75100922,31.45310056
71.23886997,18.58086036
92.1871731,7.973564263
31.55245266,4.473080699
66.08765422,89.99469895
93.27514112,99.50247786
95.83375495,0.906113554
31.76364697,96.86553022
57.5858764,32.05909146
3.520510149,29.9555907
92.96166187,79.59555671
46.22751999,11.24576531
37.88117752,37.92237334
45.51959606,71.91665467
95.01007829,43.34366856
3.716182149,49.33318128
64.56722018,45.33255
89.72846956,32.32664744
8.30797809,13.68592853
69.56481484,65.3795723
5.118447632,67.98590406
99.78921738,91.54683055
64.67500339,61.69191789
28.70451423,20.90067126
63.21565357,89.28106934
67.92214273,48.79743258
17.22849298,90.58513018
12.2319775,82.05277146
44.6132592,46.98004726
14.03780014,35.66783885
22.01105986,92.64913012
7.291848759,61.81096189
20.50534074,29.77790873
89.94784174,47.19595232
62.89716817,88.06326328
41.08137184,89.81283183
33.30118534,27.10349511
10.17628604,83.10528274
66.24898966,55.77688362
57.96701835,14.98348045
41.47803583,15.81674158
49.97904372,42.78843731
54.91213722,54.77000223
95.5996748,42.36703521
79.13787656,77.04037993
88.84758941,18.83135572
6.481620424,4.222723813
19.06836375,20.12838654
51.06117729,57.99039476
57.36854145,84.58391169
96.15312314,22.70267477
72.02640529,17.18103685
83.65495896,98.23792296
13.57637605,8.679612724
63.94493214,54.50591115
23.97729448,56.67828986
12.80492281,49.92049739
42.8009495,23.75061292
54.97692037,84.6813014
50.05577552,24.15283769
85.158568,45.48706348
2.311102495,14.26893913
62.44382003,50.86827046
16.64524391,98.46074388
27.17236769,71.85350799
10.28411964,95.52735163
9.040943684,81.08809976
54.83098744,87.64352694
36.98618741,9.890888243
36.15661227,22.12265219
8.260032762,22.93121528
14.55037655,62.01967089
71.81312631,31.36182825
79.05898815,14.42217288
2.022318718,59.76247083
53.63111524,44.86890858
3.815978032,16.50684726
88.79994115,55.07246746
79.00004765,4.791524821
93.73181233,96.33051299
71.14222437,18.87022303
40.67099455,64.29783102
96.41159173,9.08913037
67.86614038,14.44740959
94.11335057,47.14870562
86.4652486,13.58790935
33.96875519,21.5098974
0.799032915,46.29378331
24.40326959,76.8412031
98.99349749,49.16421227
36.26520762,17.5389747
86.18864001,92.28992273
61.5292192,44.89097951
91.50518809,7.671814033
95.12973362,7.848757649
57.95235328,19.23506229
13.62852756,75.67630801
35.23384944,29.28300874
6.476608564,34.92457175
10.46239816,7.606814872
81.59341851,19.08715403
7.046761234,29.84764789
69.51367068,87.39241507
14.17643369,9.785367322
46.00172152,97.11084617
93.47885771,53.07954243
51.25318617,75.56641829
62.79130619,89.3424948
56.42911691,26.31972858
79.55694312,38.7278059
92.82967466,73.07354717
53.07343069,32.40540742
48.17908109,51.84290098
96.32159035,82.96152036
98.99632955,88.95498031
88.91036783,44.46924833
22.45712174,50.566202
22.12011764,4.21705844
22.85004869,76.25858092
43.2645126,72.52554331
99.08962914,65.31122265
66.28241482,89.2268402
2.931701946,55.06941567
52.14850152,47.51435901
37.99891383,40.49255111
79.0755617,3.655517624
36.49452615,57.24391163
8.40562386,40.79468098
99.35376227,71.99972257
48.01180395,65.42394916
3.659510861,47.79314879
85.56023011,78.14408876
54.29922886,47.28173998
70.97936495,5.181651276
24.88266438,98.42665599
86.03877378,67.26705136
7.375355825,37.58183396
74.36411769,4.069084658
77.42815624,19.36225142
23.19101885,13.30417663
22.07495456,81.25507646
53.08172766,86.90205234
69.93547171,11.33202224
43.39430213,47.55984793
34.42600026,0.71301389
28.42031378,63.80595197
77.68374764,84.55933416
5.507258013,40.55639941
86.51511028,31.20286784
13.56038932,88.2835705
54.25920451,78.46347275
44.5440721,79.61991389
16.34665703,85.7739966
37.88403803,1.064190334
24.20894183,52.00651142
25.07451678,9.107246873
77.22094182,91.15761572
18.5387811,59.13482042
64.30429701,71.92675367
52.99886631,63.03200576
61.91995925,11.38162966
13.28754542,23.89424191
49.58348798,90.62962998
76.31469617,76.91728497
67.23263241,26.52277488
91.09155607,40.78776408
26.89653913,43.85485751
62.58381311,86.56044068
7.684584297,6.38008792
75.87244832,16.08603724
94.88167328,46.00902225
24.60448066,21.94453744
9.751486301,91.75727783
96.45015112,19.41752763
50.41102317,89.94963523
88.11212108,64.86290897
82.41107251,67.66609856
41.62320222,49.9875468
7.00252481,79.37106462
33.22064354,56.38260258
31.8515793,94.82872482
35.05944098,65.55587242
97.8788775,4.750221059
76.86357253,99.20717864
87.76978285,48.60034489
45.59014607,60.32703658
2.894757799,2.287791928
61.49599796,79.81513871
56.16949676,64.60021219
80.07255727,29.08917352
32.66891435,11.76653444
13.93575234,45.0530232
20.23655683,61.75594131
3.843630951,59.59125661
11.66623944,44.0214324
96.42174403,39.52203287
81.16021934,0.51916019
28.85286979,39.0578936
0.183204911,5.287741263
0.854497561,14.53763187
98.55133263,70.01684745
6.070674444,66.42834192
37.62705562,58.77090177
69.66403413,2.263038565
40.87485956,41.23881769
40.90419711,46.25785844
28.88584609,24.37034619
81.09420654,7.15871024
73.1493463,14.77155229
33.40221504,54.91741964
41.74307304,55.01550214
75.72578926,55.06360111
44.68141149,53.13067219
1.56244673,59.87684364
90.57192471,35.0874408
84.47481899,16.51352135
98.00795554,28.67950087
44.13977372,45.66951307
90.31272766,76.70404885
34.47098563,44.26464804
43.54833484,38.36368224
40.22708815,69.45513576
39.72027519,96.82912465
43.22892344,40.28607681
11.74417602,91.52246452
54.32083441,48.63085692
30.67738684,61.55875325
26.0684236,37.96756394
7.548045267,82.20534766
90.40250378,53.85090081
88.89981669,62.52809325
86.68642005,59.21792745
95.49822135,9.984573143
42.2711403,87.87931325
84.91307456,43.41966739
13.70086373,72.06003905
87.36490965,92.81577764
18.01340562,26.63696817
39.19179991,11.05927677
71.18859358,34.82566787
46.94832535,25.16197774
50.8244499,53.48623322
27.03301215,33.12224953
46.44311167,2.920038711
96.66735092,56.07145
63.71992954,0.889843685
97.39839281,98.14082263
89.67795269,99.68312001
5.165530024,20.36100866
88.95260673,54.9548905
69.70243882,81.51526205
13.73775044,81.16401223
25.83719436,35.78732292
69.85757794,96.62047108
4.370363625,3.120029253
74.11240656,10.9491279
44.2741931,6.398008315
74.85460494,58.78676961
69.74371741,70.51089785
90.84250148,79.01751324
99.05473775,28.17837173
15.23243735,21.45722403
51.70544269,34.1660135
49.80202293,98.79399809
35.48575168,70.64736386
57.39232604,46.14422158
18.9490784,64.71462157
43.84120494,87.85034654
91.10412999,16.51880688
49.85026438,68.70250014
92.12766505,26.81211821
67.41750825,38.73977958
14.24665611,24.4160528
11.37179799,11.56036475
52.65689123,0.894235109
1.030133799,93.84178052
1.269828802,65.96695329
17.81485273,72.53177673
42.55260658,22.99412074
90.68878541,20.10719024
88.37546743,13.41537505
43.82176435,84.8928571
76.03835588,75.43281665
35.82416846,70.17975811
16.9892225,25.44110077
28.13777158,53.12570022
4.615496674,39.16860979
6.111486555,4.294003112
11.25345298,32.09616271
45.86925576,65.63082152
26.91581759,81.1718082
6.051034894,88.62547262
43.41894047,85.36390173
82.89979229,71.3062471
32.24830047,55.05159515
38.19453555,64.39392832
74.86807844,95.43085869
90.49203289,47.70124048
45.04405905,19.63625426
63.81514867,85.3935517
8.75898038,94.62252508
26.14864689,94.82767286
72.24706086,48.76821427
59.19627496,58.15500274
46.15567728,15.86196993
2.673593691,23.10276756
52.56437738,34.21310196
70.02387896,14.82874283
19.26028372,80.49538772
11.94015101,36.94858746
7.085885989,14.02853449
12.26021941,89.43329995
89.48120679,65.70776113
43.95240775,4.631944931
87.97281812,8.679475733
18.06963515,30.9930074
62.10391668,1.857466587
63.62279616,88.00274126
7.578933928,98.33243101
8.738564834,51.92317257
45.54215582,91.58085332
6.474652373,51.47196868
7.606651499,38.47579974
23.75919966,56.72481114
71.97966758,10.1836448
73.25167854,7.0264298
33.69582561,58.62292211
52.40076644,89.6133557
69.61941537,42.95959625
41.72079704,38.7484891
57.97404631,96.64367446
93.37544173,47.6222172
91.68138393,5.3948637
55.79481853,80.67342535
95.16180989,81.42308178
19.42312022,99.42266798
90.87980937,50.35699799
5.000345344,78.06307776
31.40283647,54.50156929
42.76997448,2.298368291
62.27996864,43.45214816
33.77103265,77.84550014
14.56571623,1.864500702
27.41019822,62.61430226
75.38718874,71.68860727
87.19376736,74.84957681
40.86066308,95.19108906
82.0517339,29.94356233
4.25985758,27.4267289
15.6528679,19.83981402
60.76782211,29.53965621
15.13848306,54.08151111
50.53827307,29.52208758
47.97880386,85.2000232
8.801942329,35.57848782
40.957131,47.07099097
13.14606958,31.82292641
84.79206585,49.66730028
45.2493111,8.759207282
50.13166413,22.54091502
80.02801441,33.67525885
83.5676677,95.10663722
23.71907875,3.081621573
72.16431598,8.440202023
11.92772284,47.53102859
85.30767734,58.52957486
8.308274527,83.51205703
56.06957326,41.38075198
6.543526293,52.71536695
72.25145325,92.19525102
84.74447473,78.23118629
37.3876888,83.2535356
60.70376405,22.07848071
81.79841354,79.681944
73.24612564,6.550649424
74.67095385,82.74628736
44.58731311,48.86803441
5.741813112,92.16804764
10.31516431,24.75259113
52.37878582,40.20226899
58.4104042,98.20116342
81.88138872,0.697577893
25.83054465,93.8809463
42.35832396,42.1106907
37.89607299,56.25984985
65.60076348,88.9511262
26.99121401,39.91417541
31.62290005,12.60945892
94.91960763,5.870642346
68.13391254,42.32438821
70.01314084,86.04938958
93.69201403,76.0323778
66.79951881,27.39751964
73.22632773,56.95671037
30.27382731,24.875571
19.36953494,27.37898857
53.84088761,74.35870703
28.72747415,2.900549333
38.03214957,2.341841369
11.40642462,91.01654015
30.65642619,39.60599239
49.77696601,67.14251462
8.870328453,96.24619807
17.81380446,42.86833057
88.19604119,93.0806127
11.45451481,23.5668895
17.69525169,33.39114365
94.27553418,98.73084936
71.56188043,51.47998823
46.46712951,91.70366359
40.0478121,43.05118664
48.37899157,51.70088844
62.82317187,43.98009936
60.3841955,42.59796397
92.01091229,33.324043
89.77047128,65.36548495
85.4212452,0.721584389
64.51782526,74.58826146
88.87899718,65.20995674
54.32636217,12.02991649
83.43920339,64.96201846
89.90933077,54.41268822
97.42886178,13.86914014
79.73569207,30.03408362
62.51447896,11.1106967
71.28294034,59.64725914
43.04194483,79.8020948
83.38843391,52.70585699
54.21724455,97.58911216
14.99663721,90.63781964
61.07333764,47.69077033
81.17054223,52.62189822
26.69576957,12.74994589
96.53047295,39.23727409
66.77878481,25.96422851
85.56584746,55.90365286
25.49681357,27.80643211
90.9349109,60.07362684
83.21122043,94.95637809
85.87755154,56.73146853
56.32009026,40.98911846
30.47097573,14.69535453
96.92924903,19.70216084
32.35833262,27.59224002
14.14249723,95.66126249
0.373547764,56.0692954
65.19752073,71.40261513
64.40761314,73.99764343
5.563305094,39.5132972
47.48338261,53.14204402
92.59404618,46.01266671
52.98915854,47.46616036
1.446557283,36.55026117
44.35653868,74.5440959
44.45602348,36.86186038
44.03504292,30.12466767
22.25285715,21.83527974
14.72684222,27.87933184
89.55979105,33.50551418
67.30262605,88.44134224
34.22595861,82.74881423
77.88779716,74.37290215
72.7596248,19.95938883
29.05049271,1.263504655
23.33181661,86.47786095
94.83839802,18.88013032
47.19609174,60.23025328
90.58239582,16.35723048
80.62723711,31.15926414
31.78604326,39.8868006
84.65941524,8.411986991
8.214279378,3.10437426
40.797373,97.97750278
33.22816698,37.37111652
26.92066456,1.334332729
82.94928582,82.79505609
10.03590005,10.40168713
15.157542,4.355269048
24.10711871,63.5270994
37.22310728,1.336549947
70.67518536,30.28652767
96.73957561,36.19638293
90.33552846,65.63277801
3.448527877,91.39749168
29.37236669,70.1937638
60.1250769,75.47353013
52.83998599,30.18077642
80.78338107,33.19741727
24.92092774,19.16230172
5.398273978,50.99384312
13.34889996,99.29509864
48.32168281,85.55337304
12.87288683,27.90712146
13.9103802,9.116491554
47.81293364,43.02743427
76.0129682,9.375222033
56.69243832,30.46620241
19.84878986,40.77118653
2.611728303,61.54037516
50.52863264,64.14302014
48.94370515,28.92328055
31.74113939,17.09148633
37.175711,2.303271655
32.15372124,9.898744258
1.357976333,59.94192522
97.59597442,58.72274326
69.36248258,4.103902218
81.17434855,79.56540987
2.821923643,36.30257616
82.52193305,67.99452766
39.80904764,19.13684991
97.77349401,19.34445632
88.20624277,84.29627066
70.95541446,98.74689877
26.37130929,72.84274857
68.28157391,71.91201364
26.12196542,84.06828945
97.31475816,18.15967773
53.74085296,32.92109617
19.50262703,22.94253656
71.14744763,64.88290691
3.879119383,28.50882412
11.22576579,48.6401906
45.06188081,57.258384
27.00831304,42.66185597
19.02079985,6.313199068
68.97621286,57.57313222
7.2754648,86.95158065
67.46647154,92.88852878
45.71217872,58.61773302
76.15347181,9.715216333
19.02025341,62.77743799
21.86900934,27.14682968
80.80184699,17.60416623
39.48413739,97.57249346
60.92876877,95.04717135
36.91646265,4.479754241
98.08984034,52.14970064
30.32158412,25.03214699
34.88701867,73.21687362
54.75930152,90.95594081
40.66738653,46.50754759
34.49396257,56.74077225
99.22892377,47.53009661
36.22900099,37.2324059
5.803038734,78.71493636
84.57452375,38.97495614
63.18456442,65.9987895
75.6079185,59.23793345
35.23947868,63.07115727
37.10036475,22.84916414
30.43814451,20.9719886
38.27762994,5.163717923
71.47291687,50.16664447
4.353035164,82.5754715
21.72285382,14.01490217
92.59392581,83.51243613
80.85504699,89.86553325
28.42262104,36.32748179
42.99989688,19.82491516
63.99809197,1.596029708
58.76930121,67.35397105
94.69336086,11.60490959
53.28026247,64.87405944
78.80331964,10.89282001
36.32499796,75.33059985
21.06694618,95.99515674
56.40297498,22.52660936
88.08874083,78.94495313
56.36246262,91.13089325
86.15510841,65.9158879
83.71922188,47.57455193
83.60093629,39.1719539
71.94769688,14.59306759
69.56912065,34.62556774
65.05346483,77.08029608
34.79882946,90.52976926
61.74646093,49.81677166
65.76075862,74.63298251
10.44182032,66.21603151
73.79419999,8.091474928
85.56192035,15.45372601
78.11704151,49.51047637
59.89375151,48.01937283
94.27012722,64.27385925
8.814161134,71.59321102
26.32393814,80.46956007
72.79163393,61.21802728
95.39621931,23.46581756
98.1851494,22.46385646
8.905049799,59.67974544
80.01618711,93.98848691
13.59911225,3.098459372
2.151739775,69.77839295
77.87101175,16.73312885
80.80303626,90.5232574
9.926555839,53.65125531
25.15823652,5.209107475
50.78791981,73.45137815
43.71407062,66.38409981
58.78883551,26.58634931
15.13843708,51.75161978
3.980301896,36.27659384
20.30915152,18.55930349
29.62070774,69.74296014
55.51155665,98.54738727
28.82095073,86.81181687
91.53042368,25.98309249
79.09343465,49.74950544
3.549786136,87.35388146
99.02624702,23.96951286
86.1653307,15.20123037
19.48436075,49.52755158
7.813537656,71.5498398
73.72581105,64.27743464
11.62660504,46.5969782
66.60659954,51.54981903
87.10975052,30.29371917
28.31086074,8.037397505
66.48102432,0.689755136
71.62656562,30.66533055
86.10344454,60.74555918
30.41217159,12.48260356
24.57657089,74.77056945
17.85907678,0.999629944
10.74132105,67.88889025
96.79667424,54.89931312
42.15825082,84.51359237
99.20796443,14.91552638
29.49405914,69.71410506
55.26502116,47.27881565
78.98791165,75.67020394
93.32239853,51.48624877
93.68679359,44.15515145
94.92199804,51.19077431
18.10046143,95.82969946
98.20384354,85.49595759
95.26271951,37.66727146
71.24694947,55.48075713
94.32428804,74.39861676
11.63527506,2.581522925
45.40285671,8.600314206
77.31620594,12.93565969
64.8247398,85.76880544
85.69051673,16.61939819
92.63048868,91.72732612
37.87900907,13.70646886
40.98383862,64.96515305
8.592680243,52.79588674
83.00453838,48.15377171
41.78588941,10.7139249
45.28265635,86.13185008
23.75812773,95.53832917
82.10760951,29.10118336
12.79435282,54.09788039
68.66860777,42.23907051
37.31441851,51.83547586
91.09023728,7.545937985
43.72395148,88.09237007
33.34736547,72.08439023
91.88471585,86.49128987
56.37314617,38.00876495
65.00011607,84.01776118
65.82325928,20.03131394
36.22705192,52.59334
99.86216841,52.08720634
97.63386622,49.16789992
94.76915452,57.42403169
25.7875069,35.12361851
32.02120968,12.0363195
44.40515395,48.70876603
98.07092611,52.66412701
87.75436664,48.68019334
45.78774388,93.45471618
6.326840305,31.36675375
38.46878727,20.41503292
30.32265569,5.587740137
94.82109256,5.798413941
1.510970714,82.28900019
88.33759556,70.36224743
18.9399058,20.65285929
46.21053447,20.42601865
16.88921437,48.86748243
25.82456298,33.9185417
70.29907191,34.58177211
12.029085,47.0873442
18.14484154,75.60411973
77.53066851,70.80797338
69.98953712,77.00477241
15.95907296,55.89127223
95.15035164,33.16638752
56.35513097,24.40785196
43.25263339,51.12601736
44.47084791,10.21221899
89.99225379,95.51804676
1.59682738,33.25196665
53.25171156,41.60699895
54.32284287,88.80648835
45.79604978,34.96308004
26.25505656,98.19709952
95.59790413,49.18758996
79.95399231,12.39985174
8.073489147,4.220699295
61.96783864,11.15630114
77.24520385,39.54537083
82.12022717,36.96716869
47.90544364,59.27513076
84.50844689,0.235267735
81.56998758,3.078120318
78.63264061,63.38950758
79.19900767,43.62826846
39.1440624,76.90908707
19.10317875,86.84157536
20.53470813,84.96415499
43.9752309,54.4984156
97.58985208,5.687355113
26.30649556,46.67731048
